Drama Name	Episode Number	URL	Start Time	End Time	Urdu Sentence	English Sentence	Correct/Incorrect	Correct Translation
DastanEP05_URDU_T		https://youtube.com/playlist?list=PLbVdwtmx18stnnEiUBTe5Th11cc3u1u9Y&si=bVs6TdXvjMkHMp8A	6:18	6:21	??????? ?? ???? ????? ?? ???? ??	It's the hole of Pakistan.	0	Pakistan's arm hole is those clips
DastanEP05_URDU_T		https://youtube.com/playlist?list=PLbVdwtmx18stnnEiUBTe5Th11cc3u1u9Y&si=bVs6TdXvjMkHMp8A	6:21	6:26	???? ???? ?? ?? ?????? ???	PAGE 20 it is sufficient for the believers who believe.	0	The page is sufficient for those who are Muslim
DastanEP05_URDU_T		https://youtube.com/playlist?list=PLbVdwtmx18stnnEiUBTe5Th11cc3u1u9Y&si=bVs6TdXvjMkHMp8A	6:26	6:30	???? ?? ?? ?????? ??? ?? ????? ??	I need your worry money.	0	I need your worried money
DastanEP05_URDU_T		https://youtube.com/playlist?list=PLbVdwtmx18stnnEiUBTe5Th11cc3u1u9Y&si=bVs6TdXvjMkHMp8A	6:30	6:38	??? ????	Do the Giving	0	pay
DastanEP05_URDU_T		https://youtube.com/playlist?list=PLbVdwtmx18stnnEiUBTe5Th11cc3u1u9Y&si=bVs6TdXvjMkHMp8A	7:21	7:24	??? ???? ??? ?? ????? ?? ???	But to destroy Muslims...	0	Yes to crush the Muslim League
DastanEP05_URDU_T		https://youtube.com/playlist?list=PLbVdwtmx18stnnEiUBTe5Th11cc3u1u9Y&si=bVs6TdXvjMkHMp8A	7:29	7:33	??? ????? ???? ??	I don't know	0	The work is not known
DastanEP05_URDU_T		https://youtube.com/playlist?list=PLbVdwtmx18stnnEiUBTe5Th11cc3u1u9Y&si=bVs6TdXvjMkHMp8A	7:37	7:40	?? ???? ?? ???????? ?? ???? ??? ??	It's not yet down India.	0	That India has not yet declined
DastanEP05_URDU_T		https://youtube.com/playlist?list=PLbVdwtmx18stnnEiUBTe5Th11cc3u1u9Y&si=bVs6TdXvjMkHMp8A	7:42	7:46	?? ??? ??? ??? ??? ???	What's big thing in this?	0	What's the big deal?
DastanEP05_URDU_T		https://youtube.com/playlist?list=PLbVdwtmx18stnnEiUBTe5Th11cc3u1u9Y&si=bVs6TdXvjMkHMp8A	7:49	7:52	??? ???? ????? ??? ????	How is it to be accomplished?	0	How to do it
DastanEP05_URDU_T		https://youtube.com/playlist?list=PLbVdwtmx18stnnEiUBTe5Th11cc3u1u9Y&si=bVs6TdXvjMkHMp8A	7:52	7:55	??? ???? ??? ???? ??? ??? ?? ?? ?? ????	Siting and sit down and take less tax.	0	Call and sat down and minimum tax
DastanEP05_URDU_T		https://youtube.com/playlist?list=PLbVdwtmx18stnnEiUBTe5Th11cc3u1u9Y&si=bVs6TdXvjMkHMp8A	8:53	8:57	????? ???	The Decision	0	decided
DastanEP05_URDU_T		https://youtube.com/playlist?list=PLbVdwtmx18stnnEiUBTe5Th11cc3u1u9Y&si=bVs6TdXvjMkHMp8A	9:03	9:07	?? ?? ???? ?? ???? ?? ???	"that their striving will be well-pleased,"	0	That this blessing was attempted
DastanEP05_URDU_T		https://youtube.com/playlist?list=PLbVdwtmx18stnnEiUBTe5Th11cc3u1u9Y&si=bVs6TdXvjMkHMp8A	9:10	9:14	??? ???? ??? ??? ?? ??? ??? ?? ??? ???	I'm asking what was called	0	I am asking if there was a prayer
DastanEP05_URDU_T		https://youtube.com/playlist?list=PLbVdwtmx18stnnEiUBTe5Th11cc3u1u9Y&si=bVs6TdXvjMkHMp8A	9:17	9:20	??? ??? ??	But soon will they come to know:	0	And soon
DastanEP05_URDU_T		https://youtube.com/playlist?list=PLbVdwtmx18stnnEiUBTe5Th11cc3u1u9Y&si=bVs6TdXvjMkHMp8A	9:28	9:30	??? ??	There's.	0	has happened
DastanEP05_URDU_T		https://youtube.com/playlist?list=PLbVdwtmx18stnnEiUBTe5Th11cc3u1u9Y&si=bVs6TdXvjMkHMp8A	9:35	9:38	??? ?? ??? ??? ??? ?? ???? ??	Is it just a blessing to pray?	0	Is every prayer just a blessing?
DastanEP05_URDU_T		https://youtube.com/playlist?list=PLbVdwtmx18stnnEiUBTe5Th11cc3u1u9Y&si=bVs6TdXvjMkHMp8A	9:38	9:42	???????? ?? ???	The qualities of the believers are different from what the Quran has been revealed to the Muslims.	0	Color of Muslims
DastanEP05_URDU_T		https://youtube.com/playlist?list=PLbVdwtmx18stnnEiUBTe5Th11cc3u1u9Y&si=bVs6TdXvjMkHMp8A	9:42	9:50	???? ?????? ?? ??? ? ??? ?? ???? ???	No kindness on Chinese Hindus isn't on the kindness	0	Rice is not at the mercy of Hindus
DastanEP05_URDU_T		https://youtube.com/playlist?list=PLbVdwtmx18stnnEiUBTe5Th11cc3u1u9Y&si=bVs6TdXvjMkHMp8A	10:06	10:09	??? ????? ??? ???? ???? ??? ??? ???	I'm really not lying.	0	I'm not really lying
DastanEP05_URDU_T		https://youtube.com/playlist?list=PLbVdwtmx18stnnEiUBTe5Th11cc3u1u9Y&si=bVs6TdXvjMkHMp8A	10:09	10:14	???? ???? ???? ???? ???? ??	Surely he is a man possessed by madness.	0	Sometimes there is such a frenzy
DastanEP05_URDU_T		https://youtube.com/playlist?list=PLbVdwtmx18stnnEiUBTe5Th11cc3u1u9Y&si=bVs6TdXvjMkHMp8A	10:16	10:21	?? ????? ?? ???? ???? ??????	Don't worry about the need.	0	So never underestimate the need
DastanEP05_URDU_T		https://youtube.com/playlist?list=PLbVdwtmx18stnnEiUBTe5Th11cc3u1u9Y&si=bVs6TdXvjMkHMp8A	10:28	10:37	??? ??	There's.	0	has happened
DastanEP05_URDU_T		https://youtube.com/playlist?list=PLbVdwtmx18stnnEiUBTe5Th11cc3u1u9Y&si=bVs6TdXvjMkHMp8A	10:37	10:40	?? ??? ?? ?? ???? ??? ???? ????? ???	I'd like to work with you.	0	That I want to work with you
DastanEP05_URDU_T		https://youtube.com/playlist?list=PLbVdwtmx18stnnEiUBTe5Th11cc3u1u9Y&si=bVs6TdXvjMkHMp8A	10:47	10:52	???? ??? ???? ????	That's better than anyone else.	0	Someone else would be better
DastanEP05_URDU_T		https://youtube.com/playlist?list=PLbVdwtmx18stnnEiUBTe5Th11cc3u1u9Y&si=bVs6TdXvjMkHMp8A	11:59	12:03	??? ???? ??? ?? ?? ?? ???? ?? ????	And it's a little you stop.	0	And Aslam Wali Kim you stopped Shyam
DastanEP05_URDU_T		https://youtube.com/playlist?list=PLbVdwtmx18stnnEiUBTe5Th11cc3u1u9Y&si=bVs6TdXvjMkHMp8A	12:10	12:14	??? ??? ???? ??? ??	Oh something's gone.	0	"Hey, nothing happened"
DastanEP05_URDU_T		https://youtube.com/playlist?list=PLbVdwtmx18stnnEiUBTe5Th11cc3u1u9Y&si=bVs6TdXvjMkHMp8A	12:33	12:37	??? ??	There's.	0	has happened
DastanEP05_URDU_T		https://youtube.com/playlist?list=PLbVdwtmx18stnnEiUBTe5Th11cc3u1u9Y&si=bVs6TdXvjMkHMp8A	12:49	12:52	"??? ???? ???? ?? ? ???"	"Oh, let me go, mom."	0	"Oh let me go, mom"
DastanEP05_URDU_T		https://youtube.com/playlist?list=PLbVdwtmx18stnnEiUBTe5Th11cc3u1u9Y&si=bVs6TdXvjMkHMp8A	13:03	13:06	??? ??? ?? ?? ???????? ?? ???? ???? ??? ???	"""Did I not be with those who believe?"""	0	Hadn't I been with the Muslims until now?
DastanEP05_URDU_T		https://youtube.com/playlist?list=PLbVdwtmx18stnnEiUBTe5Th11cc3u1u9Y&si=bVs6TdXvjMkHMp8A	13:06	13:09	??? ?? ??? ???? ?? ??? ??? ???? ?? ???	It's been on the job and left the palace.	0	League work continues and leaving the yard and
DastanEP05_URDU_T		https://youtube.com/playlist?list=PLbVdwtmx18stnnEiUBTe5Th11cc3u1u9Y&si=bVs6TdXvjMkHMp8A	13:09	13:12	?? ?? ?? ??? ???? ?????	Just take care of that too	1	Just take care of that too
DastanEP05_URDU_T		https://youtube.com/playlist?list=PLbVdwtmx18stnnEiUBTe5Th11cc3u1u9Y&si=bVs6TdXvjMkHMp8A	13:32	13:35	????? ??	Need	1	Need
DastanEP05_URDU_T		https://youtube.com/playlist?list=PLbVdwtmx18stnnEiUBTe5Th11cc3u1u9Y&si=bVs6TdXvjMkHMp8A	13:43	13:45	??? ?? ??? ??? ?????? ?? ?? ?? ???	"If the matter had been decided, each one would have been done."	0	"If this works out, then everyone"
DastanEP05_URDU_T		https://youtube.com/playlist?list=PLbVdwtmx18stnnEiUBTe5Th11cc3u1u9Y&si=bVs6TdXvjMkHMp8A	13:48	13:51	???? ???? ??	Maybe it's okay.	0	Probably right
DastanEP05_URDU_T		https://youtube.com/playlist?list=PLbVdwtmx18stnnEiUBTe5Th11cc3u1u9Y&si=bVs6TdXvjMkHMp8A	14:04	14:08	??? ??	There's.	0	has happened
DastanEP05_URDU_T		https://youtube.com/playlist?list=PLbVdwtmx18stnnEiUBTe5Th11cc3u1u9Y&si=bVs6TdXvjMkHMp8A	14:19	14:22	??? ????? ????? ???? ??????	"Yes, how to eat well - known brothers"	0	Yes bro how to eat famous
DastanEP05_URDU_T		https://youtube.com/playlist?list=PLbVdwtmx18stnnEiUBTe5Th11cc3u1u9Y&si=bVs6TdXvjMkHMp8A	14:22	14:25	???? ?? ??? ???????? ?? ??????	Send the label to the Friday morning.	0	Send to the polls on Friday morning
DastanEP05_URDU_T		https://youtube.com/playlist?list=PLbVdwtmx18stnnEiUBTe5Th11cc3u1u9Y&si=bVs6TdXvjMkHMp8A	14:25	14:28	????? ???? ???? ??	She may ask.	0	Calling may ask
DastanEP05_URDU_T		https://youtube.com/playlist?list=PLbVdwtmx18stnnEiUBTe5Th11cc3u1u9Y&si=bVs6TdXvjMkHMp8A	14:28	14:33	???? ???? ????	Good.	0	good good good
DastanEP05_URDU_T		https://youtube.com/playlist?list=PLbVdwtmx18stnnEiUBTe5Th11cc3u1u9Y&si=bVs6TdXvjMkHMp8A	15:08	15:11	?? ??? ???? ???	You're right.	0	You are fine too
DastanEP05_URDU_T		https://youtube.com/playlist?list=PLbVdwtmx18stnnEiUBTe5Th11cc3u1u9Y&si=bVs6TdXvjMkHMp8A	15:11	15:14	?? ????? ??? ????? ???? ???? ????? ??	Which doesn't always write it down.	0	Which really doesn't always make it difficult to write
DastanEP05_URDU_T		https://youtube.com/playlist?list=PLbVdwtmx18stnnEiUBTe5Th11cc3u1u9Y&si=bVs6TdXvjMkHMp8A	15:23	15:26	????? ??? ??? ???? ?? ???? ?????	They should be responsible for their responsibility	0	They should be given some responsibility
DastanEP05_URDU_T		https://youtube.com/playlist?list=PLbVdwtmx18stnnEiUBTe5Th11cc3u1u9Y&si=bVs6TdXvjMkHMp8A	15:28	15:32	???? ????? ?? ??? ?? ??????	Do not make my words bad.	0	Don't take my words for granted
DastanEP05_URDU_T		https://youtube.com/playlist?list=PLbVdwtmx18stnnEiUBTe5Th11cc3u1u9Y&si=bVs6TdXvjMkHMp8A	15:32	15:36	?? ??? ??? ?? ????? ?? ???? ???? ??? ???	"(The magicians) said to them, ""These people saved their hands and put their hands into their mouths,"	0	"When this was said, he wiped his hand"
DastanEP05_URDU_T		https://youtube.com/playlist?list=PLbVdwtmx18stnnEiUBTe5Th11cc3u1u9Y&si=bVs6TdXvjMkHMp8A	15:48	15:53	??? ?? ?????? ??? ???? ???? ??	The nose will be cut off in the family	1	The nose will be cut off in the family
DastanEP05_URDU_T		https://youtube.com/playlist?list=PLbVdwtmx18stnnEiUBTe5Th11cc3u1u9Y&si=bVs6TdXvjMkHMp8A	15:56	16:00	?? ?????? ?? ????? ?? ???? ????	Now Love the Test	0	Now like the test result
DastanEP05_URDU_T		https://youtube.com/playlist?list=PLbVdwtmx18stnnEiUBTe5Th11cc3u1u9Y&si=bVs6TdXvjMkHMp8A	16:12	16:14	???	Return	0	loot
DastanEP05_URDU_T		https://youtube.com/playlist?list=PLbVdwtmx18stnnEiUBTe5Th11cc3u1u9Y&si=bVs6TdXvjMkHMp8A	16:14	16:18	??? ????? ?? ?????????? ????? ????? ???? ???? ???	It's not easy for me to go to Islam.	0	I don't win motorcycle Islam easily
DastanEP05_URDU_T		https://youtube.com/playlist?list=PLbVdwtmx18stnnEiUBTe5Th11cc3u1u9Y&si=bVs6TdXvjMkHMp8A	16:18	16:21	?? ??? ???? ???? ????? ?? ?? ??? ?? ??? ???? ???	It's been a long time how I'm fine.	0	It has been a long time since I was well
DastanEP05_URDU_T		https://youtube.com/playlist?list=PLbVdwtmx18stnnEiUBTe5Th11cc3u1u9Y&si=bVs6TdXvjMkHMp8A	16:21	16:23	??? ?? ??? ???? ?? ??? ??? ??? ??? ??	The work he's working as much as he's saying.	0	Came from work as if she was saying some work
DastanEP05_URDU_T		https://youtube.com/playlist?list=PLbVdwtmx18stnnEiUBTe5Th11cc3u1u9Y&si=bVs6TdXvjMkHMp8A	16:24	16:29	??? ??? ??? ???? ??? ?? ??? ??? ?? ??? ??	The new city is still working for one.	0	The new city is also in the works for the last one
DastanEP05_URDU_T		https://youtube.com/playlist?list=PLbVdwtmx18stnnEiUBTe5Th11cc3u1u9Y&si=bVs6TdXvjMkHMp8A	16:29	16:32	??? ?? ???? ?? ?? ????? ???? ????	Then why do you say you famous?	0	Then why do you call yourself famous?
DastanEP05_URDU_T		https://youtube.com/playlist?list=PLbVdwtmx18stnnEiUBTe5Th11cc3u1u9Y&si=bVs6TdXvjMkHMp8A	17:29	17:34	?? ?? ?? ?? ???? ?? ???? ????? ???	That you want to expose the sim.	0	That you want to give the sim to front
DastanEP05_URDU_T		https://youtube.com/playlist?list=PLbVdwtmx18stnnEiUBTe5Th11cc3u1u9Y&si=bVs6TdXvjMkHMp8A	17:43	17:48	???? ????? ?? ?? ???? ?? ?? ??? ??	I wish that's going to happen. He's going to do it.	0	I wish Pankaj Dil would do that
DastanEP05_URDU_T		https://youtube.com/playlist?list=PLbVdwtmx18stnnEiUBTe5Th11cc3u1u9Y&si=bVs6TdXvjMkHMp8A	17:48	17:51	?? ?? ???? ??? ?? ?????? ???? ????? ??	That she wants to respect the right person.	0	That she wants to be properly respected
DastanEP05_URDU_T		https://youtube.com/playlist?list=PLbVdwtmx18stnnEiUBTe5Th11cc3u1u9Y&si=bVs6TdXvjMkHMp8A	18:13	18:17	??? ??	There's.	0	has happened
DastanEP05_URDU_T		https://youtube.com/playlist?list=PLbVdwtmx18stnnEiUBTe5Th11cc3u1u9Y&si=bVs6TdXvjMkHMp8A	18:35	18:38	?? ?? ?? ?? ?? ???? ?? ???? ??? ?? ???? ???	That was the man who loved B.C.E.	0	That BJP's love of love was the hand of Kaap
DastanEP05_URDU_T		https://youtube.com/playlist?list=PLbVdwtmx18stnnEiUBTe5Th11cc3u1u9Y&si=bVs6TdXvjMkHMp8A	18:48	18:49	??? ???	What happened?	0	what happened
DastanEP05_URDU_T		https://youtube.com/playlist?list=PLbVdwtmx18stnnEiUBTe5Th11cc3u1u9Y&si=bVs6TdXvjMkHMp8A	19:27	19:28	????	Okay.	0	good
DastanEP05_URDU_T		https://youtube.com/playlist?list=PLbVdwtmx18stnnEiUBTe5Th11cc3u1u9Y&si=bVs6TdXvjMkHMp8A	19:28	19:32	???? ?? ??	"Okay, come on."	0	ok come on
DastanEP05_URDU_T		https://youtube.com/playlist?list=PLbVdwtmx18stnnEiUBTe5Th11cc3u1u9Y&si=bVs6TdXvjMkHMp8A	19:32	19:36	?? ??? ?? ????? ???? ?? ?? ??? ????	Children’s Picture Search	0	Talk when the child is understood
DastanEP05_URDU_T		https://youtube.com/playlist?list=PLbVdwtmx18stnnEiUBTe5Th11cc3u1u9Y&si=bVs6TdXvjMkHMp8A	19:36	19:51	??? ??????? ???	Let us consider it one way to show that we are imperfect.	0	Take unfair
DastanEP05_URDU_T		https://youtube.com/playlist?list=PLbVdwtmx18stnnEiUBTe5Th11cc3u1u9Y&si=bVs6TdXvjMkHMp8A	20:38	20:41	??? ??? ?? ??? ??? ??? ?? ??? ?? ??? ???	If I die and talk to me.	0	If I'm dead and talking to me
DastanEP05_URDU_T		https://youtube.com/playlist?list=PLbVdwtmx18stnnEiUBTe5Th11cc3u1u9Y&si=bVs6TdXvjMkHMp8A	20:58	21:02	???? ???? ?? ???????	Show Your Love	0	Show your love
DastanEP05_URDU_T		https://youtube.com/playlist?list=PLbVdwtmx18stnnEiUBTe5Th11cc3u1u9Y&si=bVs6TdXvjMkHMp8A	21:06	21:09	??? ???? ???	I'm ready.	0	i am ready
DastanEP05_URDU_T		https://youtube.com/playlist?list=PLbVdwtmx18stnnEiUBTe5Th11cc3u1u9Y&si=bVs6TdXvjMkHMp8A	21:20	21:22	?? ???? ???? ??? ???? ?????? ?? ???	You won't be able to bear with me.	0	You don't even bear with me
DastanEP05_URDU_T		https://youtube.com/playlist?list=PLbVdwtmx18stnnEiUBTe5Th11cc3u1u9Y&si=bVs6TdXvjMkHMp8A	21:42	21:46	?? ?? ?????? ?? ?????	The Challenge of Your Sin	0	The problem of your sins
DastanEP05_URDU_T		https://youtube.com/playlist?list=PLbVdwtmx18stnnEiUBTe5Th11cc3u1u9Y&si=bVs6TdXvjMkHMp8A	21:46	21:49	??? ??	There's.	0	has happened
DastanEP05_URDU_T		https://youtube.com/playlist?list=PLbVdwtmx18stnnEiUBTe5Th11cc3u1u9Y&si=bVs6TdXvjMkHMp8A	21:52	21:54	???? ???	Starting	0	It started
DastanEP05_URDU_T		https://youtube.com/playlist?list=PLbVdwtmx18stnnEiUBTe5Th11cc3u1u9Y&si=bVs6TdXvjMkHMp8A	21:58	22:00	??? ??	There's.	0	has happened
DastanEP05_URDU_T		https://youtube.com/playlist?list=PLbVdwtmx18stnnEiUBTe5Th11cc3u1u9Y&si=bVs6TdXvjMkHMp8A	22:08	22:12	"???? ? ???? ?? ?? ??? ????? ?? ??? ??? ???? ???? ?????"	"Sir, I have been hurt by my heart, but why do I lie?"	0	"Sir, my heart is hurt then why should I lie"
DastanEP05_URDU_T		https://youtube.com/playlist?list=PLbVdwtmx18stnnEiUBTe5Th11cc3u1u9Y&si=bVs6TdXvjMkHMp8A	22:23	22:27	119 ?? ???? ???? ???	It was good for me to do so.	0	Good match with 119
DastanEP05_URDU_T		https://youtube.com/playlist?list=PLbVdwtmx18stnnEiUBTe5Th11cc3u1u9Y&si=bVs6TdXvjMkHMp8A	22:31	22:36	??? ???? ????? ?? ??? ???? ????? ???	I tell lies to keep up with power.	0	I lie for power
DastanEP05_URDU_T		https://youtube.com/playlist?list=PLbVdwtmx18stnnEiUBTe5Th11cc3u1u9Y&si=bVs6TdXvjMkHMp8A	22:36	22:40	?? ??? ???? ?? ??	"Well, that's the same thing."	0	Bigg Boss is like that
DastanEP05_URDU_T		https://youtube.com/playlist?list=PLbVdwtmx18stnnEiUBTe5Th11cc3u1u9Y&si=bVs6TdXvjMkHMp8A	23:40	23:42	?? ?? ??? ???? ??? ??	That you're a nice city.	0	That you are a very good city
DastanEP05_URDU_T		https://youtube.com/playlist?list=PLbVdwtmx18stnnEiUBTe5Th11cc3u1u9Y&si=bVs6TdXvjMkHMp8A	24:07:00	24:12:00	?? ?? ?? ????? ?? ????? ????	"Well, let's just adjust you to this problem."	0	You smooth this problem
DastanEP05_URDU_T		https://youtube.com/playlist?list=PLbVdwtmx18stnnEiUBTe5Th11cc3u1u9Y&si=bVs6TdXvjMkHMp8A	24:31:00	24:38:00	??? ??	There's.	0	has happened
DastanEP05_URDU_T		https://youtube.com/playlist?list=PLbVdwtmx18stnnEiUBTe5Th11cc3u1u9Y&si=bVs6TdXvjMkHMp8A	24:52:00	24:55:00	??? ??? ?? ?? ???? ?? ??? ???	Whoa works for your progress?	0	Hey wow your progress work
DastanEP05_URDU_T		https://youtube.com/playlist?list=PLbVdwtmx18stnnEiUBTe5Th11cc3u1u9Y&si=bVs6TdXvjMkHMp8A	24:55:00	25:00:00	"??? ???? ??? ??? ?? ??? ?? ? ?? ??? ??? ?? ???"	"If good work's over, then a child later."	0	"If the good work is over, then after the child"
DastanEP05_URDU_T		https://youtube.com/playlist?list=PLbVdwtmx18stnnEiUBTe5Th11cc3u1u9Y&si=bVs6TdXvjMkHMp8A	25:07:00	25:10:00	??? ??	There's.	0	has happened
DastanEP05_URDU_T		https://youtube.com/playlist?list=PLbVdwtmx18stnnEiUBTe5Th11cc3u1u9Y&si=bVs6TdXvjMkHMp8A	25:31:00	25:34:00	?? ?? ???? ???? ???? ??	It's not good to meet.	0	It is not good to meet him
DastanEP05_URDU_T		https://youtube.com/playlist?list=PLbVdwtmx18stnnEiUBTe5Th11cc3u1u9Y&si=bVs6TdXvjMkHMp8A	25:43:00	25:48:00	?? ?? ??? ???? ????? ?? ?? ?? ??? ?? ????? ??	Today’s knowledge is surprising that he will be questioned here.	0	Today's knowledge is amazing that he would ask Tibet
DastanEP05_URDU_T		https://youtube.com/playlist?list=PLbVdwtmx18stnnEiUBTe5Th11cc3u1u9Y&si=bVs6TdXvjMkHMp8A	26:08:00	26:12:00	?? ??? ?????? ????? ???? ????? ?? ????? ???? ??? ?????? ??	It's interested in arguing with the interested person who is interested in the dispute.	0	Students interested in this are interested in debating
DastanEP05_URDU_T		https://youtube.com/playlist?list=PLbVdwtmx18stnnEiUBTe5Th11cc3u1u9Y&si=bVs6TdXvjMkHMp8A	26:34:00	26:36:00	????? ?????? ?? ??? ?? ???? ??	When's the famous al-'s going to be?	0	When to visit the famous Havelis
DastanEP05_URDU_T		https://youtube.com/playlist?list=PLbVdwtmx18stnnEiUBTe5Th11cc3u1u9Y&si=bVs6TdXvjMkHMp8A	26:36:00	26:40:00	???? ??? ???? ??	Good in Power.	0	Good in possession
DastanEP05_URDU_T		https://youtube.com/playlist?list=PLbVdwtmx18stnnEiUBTe5Th11cc3u1u9Y&si=bVs6TdXvjMkHMp8A	26:55:00	26:57:00	???? ??? ?????? ??? ??	The Fire Has Successed	0	has been able to burn
DastanEP05_URDU_T		https://youtube.com/playlist?list=PLbVdwtmx18stnnEiUBTe5Th11cc3u1u9Y&si=bVs6TdXvjMkHMp8A	26:57:00	27:00:00	??? ?? ??? ??? ??? ??? ?? ??? ???? ??? ??	What I was talking about was not a thing	0	What I was saying has not happened
DastanEP05_URDU_T		https://youtube.com/playlist?list=PLbVdwtmx18stnnEiUBTe5Th11cc3u1u9Y&si=bVs6TdXvjMkHMp8A	27:02:00	27:03:00	????? ?? ?? ???	At this side of the sky	0	Across the sky
DastanEP05_URDU_T		https://youtube.com/playlist?list=PLbVdwtmx18stnnEiUBTe5Th11cc3u1u9Y&si=bVs6TdXvjMkHMp8A	27:06:00	27:10:00	????? ?????? ???? ???? ????	Why are the police station okay?	0	Why are police stations okay?
DastanEP05_URDU_T		https://youtube.com/playlist?list=PLbVdwtmx18stnnEiUBTe5Th11cc3u1u9Y&si=bVs6TdXvjMkHMp8A	27:12:00	27:14:00	????? ????? ?? ???? ??????? ?? ??? ??	"To heaven belongs all that is in the earth,"	0	The sky is all about sky matters
DastanEP05_URDU_T		https://youtube.com/playlist?list=PLbVdwtmx18stnnEiUBTe5Th11cc3u1u9Y&si=bVs6TdXvjMkHMp8A	27:14:00	27:17:00	????? ?? ?? ??? ???? ??? ???? ???? ???	He surely knows what people love us.	0	Will understand what people like about us
DastanEP05_URDU_T		https://youtube.com/playlist?list=PLbVdwtmx18stnnEiUBTe5Th11cc3u1u9Y&si=bVs6TdXvjMkHMp8A	27:36:00	27:39:00	?? ?? ?? ????? ??? ????? ??? ???? ???? ???? ??? ?? ?? ?? ????? ??? ????? ??	I didn't understand. I didn't even know what to eat.	0	It didn't make sense to tell you that you even know how to eat
DastanEP05_URDU_T		https://youtube.com/playlist?list=PLbVdwtmx18stnnEiUBTe5Th11cc3u1u9Y&si=bVs6TdXvjMkHMp8A	27:39:00	27:42:00	"???? ? ?? ???? ????? ??? ???? ???"	"No, we'll just talk a little."	0	"No, we just talk a little"
DastanEP05_URDU_T		https://youtube.com/playlist?list=PLbVdwtmx18stnnEiUBTe5Th11cc3u1u9Y&si=bVs6TdXvjMkHMp8A	28:04:00	28:08:00	?? ?? ??? ?? ???? ?? ?? ???? ???????	So this is where you put me.	0	So it's wrong where you put me
DastanEP05_URDU_T		https://youtube.com/playlist?list=PLbVdwtmx18stnnEiUBTe5Th11cc3u1u9Y&si=bVs6TdXvjMkHMp8A	28:08:00	28:13:00	???? ??? ?? ?? ?? ??? ??? ?? ??? ????? ????	Because of how she felt today	0	Forgot how I missed my sister today
DastanEP05_URDU_T		https://youtube.com/playlist?list=PLbVdwtmx18stnnEiUBTe5Th11cc3u1u9Y&si=bVs6TdXvjMkHMp8A	28:22:00	28:25:00	"?? ???? ?? ?????? ? ?? ?? ?? ?? ??? ??? ?????"	"Look at this friend, you go after two days."	0	"See this friend, you leave after two days"
DastanEP05_URDU_T		https://youtube.com/playlist?list=PLbVdwtmx18stnnEiUBTe5Th11cc3u1u9Y&si=bVs6TdXvjMkHMp8A	28:25:00	28:27:00	?? ?? ???? ?? ??? ?? ?? ???? ?? ?? ???? ??? ??? ???? ??	It gets to it and speaks about it before	0	Meets him and talks about him before
DastanEP05_URDU_T		https://youtube.com/playlist?list=PLbVdwtmx18stnnEiUBTe5Th11cc3u1u9Y&si=bVs6TdXvjMkHMp8A	28:34:00	28:37:00	?? ????? ??? ???? ??? ???? ??? ????? ??????	You're always happy. Peace be on your side.	0	You are always happy Hello Goss Smart greetings
DastanEP05_URDU_T		https://youtube.com/playlist?list=PLbVdwtmx18stnnEiUBTe5Th11cc3u1u9Y&si=bVs6TdXvjMkHMp8A	29:47:00	29:48:00	?? ???? ???? ??? ????	Why are you asking?	1	Why are you asking?
DastanEP05_URDU_T		https://youtube.com/playlist?list=PLbVdwtmx18stnnEiUBTe5Th11cc3u1u9Y&si=bVs6TdXvjMkHMp8A	29:53:00	29:56:00	????? ?? ???	Not just Friends	0	Not only friendship
DastanEP05_URDU_T		https://youtube.com/playlist?list=PLbVdwtmx18stnnEiUBTe5Th11cc3u1u9Y&si=bVs6TdXvjMkHMp8A	29:56:00	29:58:00	?? ????? ???? ??	That's good to us.	0	That ours is good
DastanEP05_URDU_T		https://youtube.com/playlist?list=PLbVdwtmx18stnnEiUBTe5Th11cc3u1u9Y&si=bVs6TdXvjMkHMp8A	30:00:00	30:02:00	?? ???? ??? ??? ??? ??	That I have a lot of work	1	That I have a lot of work
DastanEP05_URDU_T		https://youtube.com/playlist?list=PLbVdwtmx18stnnEiUBTe5Th11cc3u1u9Y&si=bVs6TdXvjMkHMp8A	30:12:00	30:14:00	??? ?? ???? ????? ???? ??	If it's all the star ready	0	If this whole star is ready
DastanEP05_URDU_T		https://youtube.com/playlist?list=PLbVdwtmx18stnnEiUBTe5Th11cc3u1u9Y&si=bVs6TdXvjMkHMp8A	30:17:00	30:21:00	???? ??	Ready	0	is ready
DastanEP05_URDU_T		https://youtube.com/playlist?list=PLbVdwtmx18stnnEiUBTe5Th11cc3u1u9Y&si=bVs6TdXvjMkHMp8A	30:24:00	30:26:00	??? ??	There's.	0	has happened
DastanEP05_URDU_T		https://youtube.com/playlist?list=PLbVdwtmx18stnnEiUBTe5Th11cc3u1u9Y&si=bVs6TdXvjMkHMp8A	31:09:00	31:13:00	?? ?? ??? ??? ?? ?? ???? ????? ??	Then I will show you it later.	0	I will let you know quickly after that
DastanEP05_URDU_T		https://youtube.com/playlist?list=PLbVdwtmx18stnnEiUBTe5Th11cc3u1u9Y&si=bVs6TdXvjMkHMp8A	31:26:00	31:29:00	???? ???? ???? ??	How much I like	0	how much i like
